stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9021012092083000,Ängelholm Akkas gränd,56.238434,12.885517,1,,
9021012092084000,Ängelholm Kulltorp,56.227936,12.835989,1,,
9021012092085000,Ängelholm Kungsgårdsskolan,56.252220,12.876137,1,,
9021012092086000,Ängelholm Kungshaga,56.253381,12.882295,1,,
9021012092087000,Ängelholm Banskolevägen,56.253018,12.847733,1,,
9021012092088000,Ängelholm Sjukhuset,56.239379,12.861355,1,,
9021012092089000,Ängelholm Luntertun,56.266344,12.852646,1,,
9021012092091000,Ängelholm Majsgatan,56.233663,12.839498,1,,
9021012092092000,Ängelholm Metallgatan,56.228280,12.859771,1,,
9021012092093000,Ängelholm Mimergatan,56.250140,12.880493,1,,
9021012092094000,Södra Varalöv fd Missionshuset,56.175638,12.851662,1,,
9021012092095000,Ängelholm Norrlandsgatan,56.263872,12.866560,1,,
9021012092096000,Ängelholm Persikovägen,56.270402,12.858534,1,,
9021012092097000,Ängelholm Pilgatan,56.251155,12.885822,1,,
9021012092098000,Ängelholm Plommonvägen,56.269345,12.859422,1,,
9021012092099000,Ängelholm Polishuset,56.248148,12.872656,1,,
9021012092100000,Ängelholm Rebbelberga k:a,56.253874,12.880321,1,,
9021012092101000,Ängelholm Råggatan,56.231376,12.834819,1,,
9021012092102000,Ängelholm Ishallen,56.227729,12.840489,1,,
9021012092104000,Ängelholm Rönnegymnasiet,56.245183,12.865476,1,,
9021012092105000,Ängelholm Södra Sjukhuset,56.237636,12.853066,1,,
9021012092106000,Ängelholm Södra Utmarkens skola,56.233757,12.845669,1,,
9021012092107000,Ängelholm Sandåkragatan,56.237175,12.849568,1,,
9021012092109000,Ängelholm Solrosvägen,56.263516,12.861421,1,,
9021012092110000,Ängelholm Kapellgatan,56.252596,12.872283,1,,
9021012092111000,Ängelholm Stortorget,56.242970,12.861192,1,,
9021012092112000,Ängelholm Brisgatan,56.245991,12.891235,1,,
9021012092113000,Ängelholm Svealandsgatan,56.261887,12.868892,1,,
9021012092114000,Ängelholm Tivoligatan,56.234913,12.844773,1,,
9021012092115000,Ängelholm Eklundagatan,56.236000,12.870778,1,,
9021012092116000,Ängelholm Tulpanvägen,56.266279,12.862758,1,,
9021012092118000,Ängelholm Nyhemsleden,56.240295,12.874548,1,,
9021012092119000,Ängelholm Willans servicehus,56.238592,12.867530,1,,
9021012092121000,Ängelholm Ängavångsbron,56.244355,12.874479,1,,
9021012092123000,Skälderviken Småbåtshamnen,56.269879,12.844912,1,,
9021012092124000,Ängelholm Östanvindsgatan,56.248152,12.886100,1,,
9021012092126000,Ängelholm Östgötagatan,56.259443,12.872292,1,,
9021012092127000,Össjö affären,56.226469,13.033560,1,,
9021012092128000,Vantinge Lugnet,56.332457,12.836409,1,,
9021012092129000,Vantinge Lokalförening,56.325894,12.839652,1,,
9021012092131000,Ängeltofta gård,56.307289,12.840206,1,,
9021012092132000,Ängelholm Valhallsvägen,56.279287,12.847544,1,,
9021012092133000,Ängelholm Ölandsgatan,56.257311,12.881657,1,,
9021012092134000,Ängelholm Rebbelberga,56.254752,12.879075,1,,
9021012092135000,Ausås Ågård,56.157921,12.905593,1,,
9021012092136000,Ängelholm Ridhuset,56.232063,12.878678,1,,
9021012092137000,Ängelholm Rönnebodavägen,56.227629,12.889533,1,,
9021012092138000,Storegård Rössjöholmsvägen,56.289955,13.075943,1,,
9021012092139000,Storegård Aggarpsvägen,56.287512,13.071514,1,,
9021012092140000,Storegård Norra,56.281578,13.047047,1,,
9021012092141000,Storegård Södra,56.279034,13.037330,1,,
9021012092142000,Munka Ljungby Backar,56.276378,13.027460,1,,
9021012092143000,Rössjöfors,56.273253,13.015576,1,,
9021012092144000,Munka Ljungby IP,56.258021,12.988500,1,,
9021012092145000,Munka Ljungby Tennisbanan,56.254201,12.983697,1,,
9021012092146000,Munka Ljungby Munkhällagatan,56.254979,12.963931,1,,
9021012092147000,Ängelholm Åkerslundsgatan,56.252006,12.905949,1,,
9021012092148000,Ängelholm Kungsgårdsleden,56.250793,12.888755,1,,
9021012092149000,Tåstarp Kyrkan,56.278520,12.947938,1,,
9021012092150000,Gånarp,56.287077,12.931402,1,,
9021012092151000,Kärragårda,56.292862,12.926686,1,,
9021012092152000,Ryet Norra,56.302641,12.921813,1,,
9021012092153000,Ryet Södra,56.296614,12.926129,1,,
9021012092155000,Söndrebalg skolan,56.312419,12.916500,1,,
9021012092156000,Hjärnarp Kyrkan,56.322532,12.908621,1,,
9021012092157000,Vilhelmsberg,56.327692,12.906451,1,,
9021012092158000,Margretetorp Ekbergsvägen,56.332731,12.895264,1,,
9021012092159000,Margretetorp Korsningen,56.333555,12.890575,1,,
9021012092160000,Margretetorp Affären,56.338157,12.894074,1,,
9021012092161000,Stendalsmölla,56.341075,12.900856,1,,
9021012092162000,Stendalsmölla Svenstorpsvägen,56.342318,12.910210,1,,
9021012092163000,Skälderhusen Skäldingevägen,56.253937,12.992642,1,,
9021012092164000,Skälderhusen Lunstorp,56.252758,13.003236,1,,
9021012092165000,Skälderhusen fd stationen,56.249210,13.010838,1,,
9021012092166000,Skälderhusen Ekebovägen,56.245182,13.019878,1,,
9021012092167000,Almqvists Möbler,56.241423,13.028122,1,,
9021012092168000,Össjö Byavägen,56.239884,13.029993,1,,
9021012092169000,Össjö skola,56.226691,13.036270,1,,
9021012092170000,Ängelholm Errarpsvägen 20,56.254512,12.878835,1,,
9021012092173000,Vejby Vejbyslättsvägen,56.314435,12.798199,1,,
9021012092174000,Vejby Korsvägen,56.315109,12.791937,1,,
9021012092175000,Vejby Ängar,56.317110,12.783340,1,,
9021012092176000,Vejbystrand Hyllebärsvägen,56.318406,12.773875,1,,
9021012092177000,Strövelstorp Sportvägen,56.166361,12.835754,1,,
9021012092178000,Össjö Lönnhässlevägen,56.230101,13.034878,1,,
9021012092179000,Össjö Kyrkan,56.229081,13.029436,1,,
9021012092181000,Ängelholm Fricksgatan,56.238692,12.870233,1,,
9021012092182000,Ängelholm Rosenholmsvägen,56.237781,12.861784,1,,
9021012092183000,Ängelholm Krukmakaregatan,56.250012,12.869415,1,,
9021012092184000,Ängelholm Ymersgatan,56.252949,12.874661,1,,
9021012092185000,Munka Ljungby Kyrkan,56.259956,12.975249,1,,
9021012092186000,Ängelholm Resedavägen,56.265634,12.857916,1,,
9021012092187000,Magnarps strand,56.299831,12.785578,1,,
9021012092188000,Vejbystrand Idrottsplatsen,56.313095,12.777902,1,,
9021012092190000,Munka Ljungby Nybolund,56.258138,12.944680,1,,
9021012092191000,Barkåkra Västkustbanan,56.297488,12.820103,1,,
9021012092192000,Vejbystrand Sommarsol,56.310390,12.768352,1,,
9021012092193000,Björkhagen Per Skomakares väg,56.294437,12.805039,1,,
9021012092195000,Ängelholm Malmvägen,56.234677,12.872202,1,,
9021012092196000,Ängelholm Maskrosgatan,56.233572,12.874497,1,,
9021012092197000,Bernstorp,56.301839,13.108160,1,,
9021012092198000,Lärkeröd Lådfabriken,56.308049,13.127247,1,,
9021012092199000,Lärkeröd,56.311365,13.138556,1,,
9021012092200000,Snäckebotorp,56.302446,13.181098,1,,
9021012092201000,Lärkeröd Elov Johansson,56.311428,13.150675,1,,
9021012092202000,Lärkholm,56.308024,13.160366,1,,
9021012092203000,Persköpsvägen,56.304841,13.167843,1,,
9021012092204000,Ängelholm Storgatan,56.248592,12.867119,1,,
9021012092205000,Munka Ljungby Rävatofta,56.254205,12.949074,1,,
9021012092206000,Magnarps gården,56.306551,12.816971,1,,
9021012092207000,Minnestenen,56.310254,12.811072,1,,
9021012092208000,Ausås Spannarpsvägen,56.162080,12.899031,1,,
9021012092209000,Ausås Ausåsvägen,56.165933,12.888691,1,,
9021012092210000,Skeakärravägen,56.168752,12.877187,1,,
9021012092211000,Lundsgården,56.171754,12.867777,1,,
9021012092212000,Varalöv Erikslund,56.196970,12.852406,1,,
9021012092213000,Kassagården,56.175947,12.855568,1,,
9021012092214000,Humlarp Solvalla,56.148291,12.936452,1,,
9021012092215000,Humlarp,56.148191,12.924467,1,,
9021012092216000,S Varalöv,56.180550,12.845162,1,,
9021012092217000,N Varalöv Möllebacken,56.189523,12.848757,1,,
9021012092218000,Ängelholm Åsboskolan,56.243057,12.872061,1,,
9021012092219000,Starby,56.194672,12.982416,1,,
9021012092220000,Bjärlyckehus,56.286971,12.933010,1,,
9021012092221000,Ängelholm Åsbogatan,56.236991,12.865200,1,,
9021012092222000,Ängelholm Laxgatan,56.241997,12.863751,1,,
9021012092224000,Ängelholm Stadsparken,56.246676,12.862908,1,,
9021012092226000,Ängelholm Sockerbruket,56.246423,12.858699,1,,
9021012092227000,Ängelholm Rovan,56.237961,12.875420,1,,
9021012092228000,Stora Brandsvig,56.265670,12.911583,1,,
9021012092229000,Lilla Brandsvig,56.272095,12.919673,1,,
9021012092230000,Tåstarps ängar,56.275337,12.927681,1,,
9021012092231000,Ängelholm Kroneslätt,56.232094,12.877320,1,,
9021012092232000,Munka Ljungby Toftavägen,56.255591,12.962788,1,,
9021012092233000,Munka Ljungby Baragatan,56.260194,12.984886,1,,
9021012092234000,Hillarp Jungfruvägen,56.266437,12.971864,1,,
9021012092235000,Vejbystrand Tångvägen,56.317916,12.770017,1,,
9021012092236000,Vejbystrand Byavägen,56.312202,12.785474,1,,
9021012092237000,Ängelholm Kuvettgatan,56.253365,12.894564,1,,
9021012092238000,Tåstarp Backvägen,56.273447,12.958620,1,,
9021012092239000,Ängelholm Midgårdsgatan,56.253753,12.891564,1,,
9021012092240000,Ängelholm Rönnehallen,56.244167,12.871137,1,,
9021012092241000,Ängelholm Bruksgatan Östra,56.247014,12.873324,1,,
9021012092242000,Ängelholm Industrigatan,56.250860,12.857454,1,,
9021012092243000,Ängelholm Hemvägen,56.258391,12.842475,1,,
9021012092244000,Ängelholm Havsbadskjollan,56.260996,12.836461,1,,
9021012092245000,Ängelholm Klitterhus,56.264191,12.837037,1,,
9021012092246000,Ängelholm Råbocka camping,56.254543,12.833797,1,,
9021012950001000,Ängelholm NO 3,56.336042,13.026422,1,,
9021012950002000,Ängelholm NO 8,56.206422,12.955323,1,,
9021012950053000,Ängelholm NO 4,56.305503,12.972574,1,,
9021012950054000,Ängelholm NO 5,56.299286,13.026880,1,,
9021012950055000,Ängelholm NO 6,56.302342,13.101999,1,,
9021012950056000,Ängelholm NO 7,56.215862,13.030569,1,,
9021012950057000,Ängelholm NO 9,56.185055,12.919319,1,,
9021012950139000,Ängelholm NO 1,56.310092,12.800319,1,,
9021012950140000,Ängelholm NO 2,56.345933,12.897267,1,,
9021012010001000,Sölvesborg resecentrum,56.050386,14.584183,1,,
9021012010017000,Sölvesborg Hästtorget,56.051744,14.583514,1,,
9021012010018000,Sölvesborg AMU gruppen,56.052690,14.569376,1,,
9021012010031000,Sölvesborg Furulundsskolan,56.055225,14.581221,1,,
9021012010032000,Sölvesborg Falkviksvägen,56.036566,14.570983,1,,
9021012010046000,Sölvesborg Rondellen,56.054611,14.568383,1,,
9021012010047000,Sölvesborg Bossabovägen,56.042248,14.574251,1,,
9021012010048000,Sölvesborg Falkviksskolan,56.038059,14.570357,1,,
9021012057000000,Örkelljunga industriområdet,56.290311,13.288924,1,,
9021012057001000,Ö Ringarp Ringarpsgården,56.267913,13.313306,1,,
9021012057002000,Eket Kyrkvägen,56.246046,13.190641,1,,
9021012057003000,Eket Sånnestorp,56.258155,13.205924,1,,
9021012057004000,Örkelljunga Hjälmsjö,56.272181,13.290681,1,,
9021012057005000,Ljungaskog Elevhemmet,56.272861,13.240692,1,,
9021012057006000,Ljungaskog Grytåsavägen,56.270378,13.227554,1,,
9021012057007000,Skånes Fagerhult Bokelundskolan,56.373152,13.462888,1,,
9021012057008000,Eket Rya backar,56.230497,13.162489,1,,
9021012057009000,Sandhult,56.383890,13.489790,1,,
9021012057010000,Kilhult,56.377566,13.482159,1,,
9021012057011000,Skånes Fagerhult Boaltsvägen,56.363470,13.466363,1,,
9021012057012000,Skånes Värsjö Järingsholm,56.351200,13.455078,1,,
9021012057013000,Skånes Fagerhult kyrka,56.368480,13.470006,1,,
9021012057014000,Skånes Värsjö,56.335489,13.435828,1,,
9021012057015000,Hjälmsjö Ö Ringarpsvägen,56.269602,13.303509,1,,
9021012057016000,Skånes Fagerhult Ringvägen,56.367402,13.462432,1,,
9021012057017000,Västra Spång,56.288549,13.321315,1,,
9021012057018000,Vanåsfors,56.319579,13.413858,1,,
9021012057019000,Yxenhult,56.400084,13.523993,1,,
9021012057020000,Åsljunga Landshövdingevägen,56.307917,13.365973,1,,
9021012057021000,Åsljunga Motellet,56.307774,13.386120,1,,
9021012057022000,Åsljunga Näckrosvägen,56.308221,13.376847,1,,
9021012057023000,V Spång Solängsskolan,56.287074,13.317227,1,,
9021012057024000,Örkelljunga busstation,56.283185,13.281349,1,,
9021012057025000,Örkelljunga Göingegatan,56.285647,13.294642,1,,
9021012057026000,Örkelljunga Kornettvägen,56.277910,13.262447,1,,
9021012057027000,Åsljunga Strandvägen,56.307320,13.372573,1,,
9021012057028000,Drakabygget,56.345375,13.266902,1,,
9021012057029000,Fasalt,56.339485,13.275899,1,,
9021012057030000,Ö Ringarp Fridhem,56.264518,13.327669,1,,
9021012057031000,Florshult,56.330223,13.283401,1,,
9021012057033000,Lemmeshult,56.321262,13.278819,1,,
9021012057034000,Örkelljunga Lyckstavägen,56.276921,13.283006,1,,
9021012057035000,Örkelljunga Kyrkskolan,56.280785,13.277324,1,,
9021012057036000,Örkelljunga Furulund,56.286528,13.271744,1,,
9021012057037000,Skönnavägen,56.291529,13.260185,1,,
9021012057038000,Klippebygget,56.295481,13.250987,1,,
9021012057039000,Harbäckshult,56.301400,13.231410,1,,
9021012057040000,Nissakäll,56.301764,13.207550,1,,
9021012057041000,Ekerödsvägen,56.301782,13.192197,1,,
9021012057042000,Örkelljunga Skogen,56.300243,13.282518,1,,
9021012057043000,Örkelljunga Bokliden,56.291045,13.280847,1,,
9021012057044000,Örkelljunga Laholmsvägen,56.290703,13.285700,1,,
9021012057045000,Örkelljunga Sonnarpsbacken,56.290654,13.292973,1,,
9021012057046000,Örkelljunga Stockholmsvägen,56.289347,13.302072,1,,
9021012057047000,Eket E4,56.245266,13.195825,1,,
9021012057048000,Örkelljunga Kungsskolan,56.280909,13.271970,1,,
9021012057050000,Örkelljunga Tjärnenskolan,56.280644,13.271746,1,,
9021012057051000,Eket Golfbanan,56.238869,13.181853,1,,
9021012057052000,Skånes Värsjö Häradsvägen,56.335507,13.433466,1,,
9021012057053000,Örkelljunga Onsjögatan,56.287047,13.299848,1,,
9021012057214000,Långalt,56.377987,13.347990,1,,
9021012950066000,Örkelljunga NO 1,56.392234,13.501285,1,,
9021012950067000,Örkelljunga NO 2,56.355407,13.439608,1,,
9021012950074000,Örkelljunga NO 3,56.318759,13.380963,1,,
9021012950075000,Örkelljunga NO 5,56.234809,13.180631,1,,
9021012950080000,Örkelljunga NO 4,56.290670,13.281857,1,,
9021012070002000,Benestad,55.523510,13.905732,1,,
9021012070003000,Benestad Kyrkan,55.524055,13.907844,1,,
9021012070004000,Benestad Övrabyvägen,55.518316,13.905096,1,,
9021012070005000,Björkedal,55.602756,13.991128,1,,
9021012070006000,Björkhaga,55.569695,13.985566,1,,
9021012070007000,Bokehill,55.622953,14.053015,1,,
9021012070008000,Brunsvik,55.716014,14.086945,1,,
9021012070009000,Brösarp Torget,55.725439,14.101191,1,,
9021012070011000,Lunnarps station,55.540966,14.043374,1,,
9021012070012000,Brösarp Torparebron,55.734370,14.114350,1,,
9021012070014000,Eljaröd väg 19 Nyhem,55.695935,14.039379,1,,
9021012070016000,Frebo,55.565226,13.928163,1,,
9021012070017000,Frörum,55.643964,14.008283,1,,
9021012070018000,Fågeltofta,55.652414,14.027168,1,,
9021012070019000,Galgamöllan,55.507629,14.026661,1,,
9021012070020000,Kullentorpsvägen,55.594500,14.040340,1,,
9021012070022000,Gårdlösa,55.556432,14.140676,1,,
9021012070023000,Smedstorps station,55.549644,14.116718,1,,
9021012070024000,Högaborg,55.545715,14.020155,1,,
9021012070025000,Kråkekärrsvägen,55.549868,14.064701,1,,
9021012070027000,Lerskogsvägen,55.591797,13.979101,1,,
9021012070028000,Ljungstorp,55.554041,14.088558,1,,
9021012070029000,Lunnarp väg 11,55.543424,14.041854,1,,
9021012070030000,Ö Ingelstad,55.527237,14.097756,1,,
9021012070031000,Kverrestad,55.528947,14.042154,1,,
9021012070032000,Moahill,55.663884,14.032623,1,,
9021012070033000,Nedrabytorp,55.508262,13.966748,1,,
9021012070034000,Onslunda Norra skolan,55.606601,14.051016,1,,
9021012070035000,Norrbo,55.591206,13.922243,1,,
9021012070036000,Onslunda Busstation,55.598820,14.052791,1,,
9021012070037000,Onslunda Brännorna,55.631950,14.060903,1,,
9021012070038000,Onslunda Smedjan,55.599430,14.043355,1,,
9021012070039000,Ludaröd,55.703334,14.010680,1,,
9021012070040000,Ramsåsa,55.560469,13.891901,1,,
9021012070041000,Andrarum,55.706355,13.958739,1,,
9021012070042000,Brösarps bussterminal,55.727803,14.096774,1,,
9021012070045000,Skåne Tranås,55.614553,13.996757,1,,
9021012070046000,Smedstorp Väg 11,55.558030,14.113094,1,,
9021012070047000,Snavabäcken,55.584598,13.925446,1,,
9021012070048000,Solhem,55.524970,13.916494,1,,
9021012070049000,Spjutstorp Henrik Olssons väg,55.581329,14.015477,1,,
9021012070050000,Spjutstorp Skolan,55.579620,14.011638,1,,
9021012070051000,Stensberg,55.552022,14.074019,1,,
9021012070052000,Sälshög Boställe,55.565084,13.971005,1,,
9021012070053000,Tjörnerödsvägen,55.682861,14.032305,1,,
9021012070054000,Toarp Övrabyvägen,55.515524,14.001970,1,,
9021012070055000,Tomelilla Airport,55.546763,14.007067,1,,
9021012070056000,Tomelilla Byavången,55.540196,13.943980,1,,
9021012070057000,Tomelilla Svampakorset,55.558950,13.919048,1,,
9021012070058000,Tomelilla Folkhögskolan,55.549156,13.943572,1,,
9021012070059000,Tomelilla Gränsgatan,55.535716,13.941198,1,,
9021012070060000,Tomelilla station,55.546528,13.949163,1,,
9021012070062000,Sillaröd,55.719165,13.921497,1,,
9021012070064000,Tomelilla Tingvalla,55.555712,13.931090,1,,
9021012070065000,Tomelilla Gustafs Torg,55.542411,13.954348,1,,
9021012070066000,Tomelilla Sommarland,55.558003,13.913593,1,,
9021012070067000,Illstorp,55.741364,13.938581,1,,
9021012070068000,Agusa,55.764219,13.999979,1,,
9021012070070000,Tranåslund,55.625936,14.001662,1,,
9021012070071000,Tryde,55.569643,13.927398,1,,
9021012070072000,Mariavalls kloster,55.673832,14.031617,1,,
9021012070073000,Smedstorp Storgatan,55.550712,14.114660,1,,
9021012070074000,Tryde eke,55.557284,13.932822,1,,
9021012070075000,Bertilstorp,55.732717,14.000782,1,,
9021012070078000,Ullstorp,55.545474,13.991534,1,,
9021012070079000,Lönhult,55.733787,14.046633,1,,
9021012070080000,Spjutstorp Möllebyggare Nordin,55.588626,14.026788,1,,
9021012070081000,Brännorna Södra,55.626388,14.054545,1,,
9021012070082000,Örups allé,55.526698,13.928353,1,,
9021012070083000,Övraby,55.502865,13.946645,1,,
9021012070085000,Bokehill Södra,55.612345,14.051870,1,,
9021012070087000,Tomelilla Tegelbruksvägen,55.545066,13.970179,1,,
9021012070088000,Brösarp Östra,55.724498,14.108538,1,,
9021012070089000,Sälshögsvägen,55.573226,13.962760,1,,
9021012070090000,Spjutstorpsvägen,55.597975,13.988588,1,,
9021012070097000,Tomelilla Industrigatan,55.554764,13.954401,1,,
9021012070098000,N Björstorp,55.754211,14.066517,1,,
9021012070099000,Sälshög,55.564021,13.962367,1,,
9021012070100000,Bollerup Fyrkorset,55.489634,14.046507,1,,
9021012070105000,Gärarp,55.478049,14.015135,1,,
9021012070106000,Tosterup,55.477665,13.984244,1,,
9021012070107000,Tomelilla Kastanjeskolan,55.553638,13.937037,1,,
9021012090999000,Brösarp jvstn,55.734745,14.125288,1,,
9021012950127000,Tomelilla NO 1,55.744519,14.003040,1,,
9021012950128000,Tomelilla NO 2,55.598531,13.991561,1,,
9021012950129000,Tomelilla NO 3,55.512596,13.979005,1,,
9021012011004000,Trelleborg Pier,55.372309,13.152071,1,,
9021012087000000,Anderslöv Landsvägen,55.437444,13.326636,1,,
9021012087001000,Skegrie Assartorp,55.401941,13.038112,1,,
9021012087002000,St Beddinge,55.395228,13.446261,1,,
9021012087003000,Trelleborg Söderslättsgatan,55.378236,13.169333,1,,
9021012087005000,Trelleborg Västervång,55.387691,13.143322,1,,
9021012087009000,Trelleborg Skolgatan,55.381013,13.165598,1,,
9021012087010000,Trelleborg Kaptensvägen,55.360464,13.224494,1,,
9021012087011000,Trelleborg Albäckshallen,55.380184,13.107086,1,,
9021012087012000,Trelleborg Persåkersvägen,55.382341,13.107918,1,,
9021012087016000,Kurland Fågelvik,55.376000,13.090218,1,,
9021012087017000,Trelleborg Fagerängsvägen,55.373579,13.191781,1,,
9021012087018000,Böste Läge Tillfällig,55.344212,13.316842,1,,
9021012087019000,Trelleborg Stortorget,55.374935,13.157529,1,,
9021012087021000,Trelleborg Allmogevägen,55.374337,13.181064,1,,
9021012087022000,Skegrie E6,55.408543,13.063915,1,,
9021012087023000,Trelleborg Ö Ringvägen,55.373695,13.187576,1,,
9021012087024000,Maglarp,55.384015,13.084538,1,,
9021012087025000,Trelleborg Karbingatan,55.381856,13.147723,1,,
9021012087026000,Trelleborg Hallamöllan,55.381660,13.134605,1,,
9021012087027000,Trelleborg Lyktgubbens väg,55.382660,13.129771,1,,
9021012087028000,Trelleborg Persåker,55.386518,13.110301,1,,
9021012087029000,Trelleborg Norra skolan,55.381501,13.153712,1,,
9021012087030000,Trelleborg Östersjögatan,55.375460,13.142850,1,,
9021012087031000,Trelleborg Allén,55.377480,13.155576,1,,
9021012087032000,Trelleborg Söderslättshallen,55.387440,13.154925,1,,
9021012087033000,Trelleborg Plommonvägen,55.377551,13.176291,1,,
9021012087034000,Kurland,55.372496,13.083373,1,,
9021012087035000,Tivolihusen,55.371725,13.070566,1,,
9021012087036000,Skåre,55.377200,13.052719,1,,
9021012087042000,Västra Vång,55.389498,13.129782,1,,
9021012087043000,Svenstorp,55.392542,13.125977,1,,
9021012087044000,Tågarpsvägen,55.395737,13.116414,1,,
9021012087045000,V Tommarp,55.398091,13.102155,1,,
9021012087046000,Skegrie stationsväg,55.405500,13.081719,1,,
9021012087047000,Skegrie byaväg,55.406195,13.073395,1,,
9021012087048000,Skegrie Trekanten,55.405965,13.069969,1,,
9021012087049000,Rängsvägen,55.412674,13.063771,1,,
9021012087050000,Torvängarna,55.416546,13.063344,1,,
9021012087051000,V Vemmerlöv byn,55.413800,13.156823,1,,
9021012087052000,Vemmerlöv Haga,55.413962,13.145250,1,,
9021012087054000,Ysle mosse,55.418579,13.119300,1,,
9021012087055000,Ö Värlinge,55.424186,13.108681,1,,
9021012087056000,V Värlinge,55.424677,13.084600,1,,
9021012087057000,Bäckagården,55.432094,13.073486,1,,
9021012087058000,Bodarp,55.435416,13.069748,1,,
9021012087059000,Grönadal,55.443309,13.077137,1,,
9021012087060000,Fuglie k:a,55.447682,13.083079,1,,
9021012087061000,Fuglie byn,55.450085,13.088099,1,,
9021012087062000,Fornminnesvägen,55.455412,13.099355,1,,
9021012087063000,Steglarp,55.453506,13.107454,1,,
9021012087064000,Korsvirket,55.451692,13.130393,1,,
9021012087065000,St Slågarp,55.452609,13.157683,1,,
9021012087066000,Slågarp stationen,55.443774,13.145566,1,,
9021012087067000,Villie,55.437772,13.124586,1,,
9021012087068000,Fuglievägen,55.435786,13.112331,1,,
9021012087069000,Trelleborg Kyrkoköpinge,55.381937,13.179709,1,,
9021012087070000,Skateholm Brunnsbovägen,55.378641,13.471472,1,,
9021012087071000,Trelleborg C,55.371691,13.160428,1,,
9021012087072000,Karlsnäs,55.394243,13.197111,1,,
9021012087073000,Gyllegård,55.396978,13.198115,1,,
9021012087074000,Flintedal,55.402298,13.198996,1,,
9021012087075000,Gylle k:a,55.408494,13.199661,1,,
9021012087076000,Trelleborg Österlid,55.369694,13.178658,1,,
9021012087077000,N Gylle,55.418202,13.196020,1,,
9021012087078000,Haglösa,55.432396,13.187909,1,,
9021012087079000,L Slågarpsvägen,55.440140,13.183634,1,,
9021012087080000,Klörup byn,55.453981,13.179616,1,,
9021012087081000,Sjörup,55.445881,13.183190,1,,
9021012087083000,Slågarpsvägen,55.460663,13.153648,1,,
9021012087084000,Slågarpsdal,55.457893,13.165156,1,,
9021012087085000,Trelleborg Hedvägen,55.378566,13.166281,1,,
9021012087086000,Rosenhill,55.452926,13.193284,1,,
9021012087087000,Alstad byaväg,55.454182,13.203731,1,,
9021012087088000,Alstad Stationsvägen,55.453611,13.209018,1,,
9021012087089000,Klörups backar,55.465924,13.198149,1,,
9021012087090000,Trelleborg Klörupsvägen,55.381575,13.153786,1,,
9021012087091000,Minnesberg Snapparpsvägen,55.476165,13.218766,1,,
9021012087092000,Dala,55.376953,13.208854,1,,
9021012087093000,Dalköpinge,55.378948,13.216472,1,,
9021012087094000,Gislöv byn,55.382105,13.246930,1,,
9021012087095000,Åttakorset,55.385718,13.258108,1,,
9021012087096000,S Virestad,55.399938,13.261835,1,,
9021012087097000,L Bakvången,55.408926,13.271491,1,,
9021012087098000,Markievik,55.421805,13.295595,1,,
9021012087099000,Lindegård,55.425656,13.303724,1,,
9021012087100000,Anderslöv torget,55.438242,13.317278,1,,
9021012087101000,Anderslöv Idrottsvägen,55.439262,13.312646,1,,
9021012087102000,Markieholm,55.440962,13.305236,1,,
9021012087103000,St Markiegård,55.443149,13.296199,1,,
9021012087104000,Ugglarpsvägen,55.445824,13.282119,1,,
9021012087105000,Domme,55.448052,13.268191,1,,
9021012087106000,Stengården,55.449646,13.257560,1,,
9021012087107000,Fru Alstadsvägen,55.451574,13.245357,1,,
9021012087108000,L Alstadsvägen,55.453814,13.229654,1,,
9021012087110000,Noranäs,55.386444,13.266238,1,,
9021012087111000,Granlunda,55.387553,13.272465,1,,
9021012087112000,Klörupskorset,55.453256,13.187270,1,,
9021012087113000,Simlinge by,55.388183,13.282510,1,,
9021012087114000,S Åby k:a,55.385690,13.308996,1,,
9021012087115000,S Åby,55.385681,13.314268,1,,
9021012087116000,Ellaberga,55.386304,13.321474,1,,
9021012087117000,Vallby byn,55.389293,13.340402,1,,
9021012087118000,Alvhem,55.389571,13.350202,1,,
9021012087119000,Klagstorp V,55.390861,13.358994,1,,
9021012087120000,Klagstorps k:a,55.392380,13.370708,1,,
9021012087121000,Klagstorp stationsväg,55.393190,13.378440,1,,
9021012087122000,Klagstorps skola,55.393282,13.374488,1,,
9021012087123000,Källstorp kyrkan,55.398757,13.414743,1,,
9021012087125000,Lilla Jordberga,55.410946,13.397171,1,,
9021012087126000,Trelleborg Dalabadet,55.363245,13.213239,1,,
9021012087128000,Trelleborg Sjöfarareväg,55.361976,13.218669,1,,
9021012087129000,Trelleborg Omvägen,55.381025,13.114273,1,,
9021012087130000,Gislövs läge,55.356864,13.236179,1,,
9021012087132000,Gislöv Nybostrand,55.355264,13.243853,1,,
9021012087133000,Gislöv Järabacksvägen,55.353796,13.250540,1,,
9021012087136000,Simremarken Simlingevägen,55.348911,13.268800,1,,
9021012087137000,Simremarken Mopsvägen,55.345767,13.280543,1,,
9021012087138000,Simremarken Vakthundsvägen,55.344466,13.293239,1,,
9021012087139000,Böste V,55.344275,13.304509,1,,
9021012087140000,Böste läge,55.344212,13.309369,1,,
9021012087141000,Sjötorp,55.343003,13.327166,1,,
9021012087142000,Smygehuk Magdehem,55.340598,13.342010,1,,
9021012087143000,Smygehuk fyren,55.339162,13.352315,1,,
9021012087144000,Smygehuk hamnen,55.339724,13.360635,1,,
